[ T - Deposit ]
    title = Energy Deposition
     mesh =  reg            # mesh type is region-wise
      reg = { 101 - 103 }
     unit =    3            # unit is [1/source] : only for output=deposit
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
   dresol =  2.0000000E-01  # (D=0) width = sqrt(dresol**2 + dfano*E)
    dfano =  5.0000000E-02  # (D=0) width = sqrt(dresol**2 + dfano*E)
 material =  all            # (D=all) number of specific material
   output = deposit         # deposit enerygy distribution
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
   e-type =    3            # e-mesh is log given by emin, emax and ne
     emin =  1.0000000E-05  # minimum value of e-mesh points
     emax =   10.00000      # maximum value of e-mesh points
#    edel =  6.9077553E-02  # mesh width of e-mesh points
       ne =    200          # number of e-mesh points
#    data = ( e(i), i = 1, ne + 1 )
#           1.00000E-05  1.07152E-05  1.14815E-05  1.23027E-05  1.31826E-05
#           1.41254E-05  1.51356E-05  1.62181E-05  1.73780E-05  1.86209E-05
#           1.99526E-05  2.13796E-05  2.29087E-05  2.45471E-05  2.63027E-05
#           2.81838E-05  3.01995E-05  3.23594E-05  3.46737E-05  3.71535E-05
#           3.98107E-05  4.26580E-05  4.57088E-05  4.89779E-05  5.24807E-05
#           5.62341E-05  6.02560E-05  6.45654E-05  6.91831E-05  7.41310E-05
#           7.94328E-05  8.51138E-05  9.12011E-05  9.77237E-05  1.04713E-04
#           1.12202E-04  1.20226E-04  1.28825E-04  1.38038E-04  1.47911E-04
#           1.58489E-04  1.69824E-04  1.81970E-04  1.94984E-04  2.08930E-04
#           2.23872E-04  2.39883E-04  2.57040E-04  2.75423E-04  2.95121E-04
#           3.16228E-04  3.38844E-04  3.63078E-04  3.89045E-04  4.16869E-04
#           4.46684E-04  4.78630E-04  5.12861E-04  5.49541E-04  5.88844E-04
#           6.30957E-04  6.76083E-04  7.24436E-04  7.76247E-04  8.31764E-04
#           8.91251E-04  9.54993E-04  1.02329E-03  1.09648E-03  1.17490E-03
#           1.25893E-03  1.34896E-03  1.44544E-03  1.54882E-03  1.65959E-03
#           1.77828E-03  1.90546E-03  2.04174E-03  2.18776E-03  2.34423E-03
#           2.51189E-03  2.69153E-03  2.88403E-03  3.09030E-03  3.31131E-03
#           3.54813E-03  3.80189E-03  4.07380E-03  4.36516E-03  4.67735E-03
#           5.01187E-03  5.37032E-03  5.75440E-03  6.16595E-03  6.60693E-03
#           7.07946E-03  7.58578E-03  8.12831E-03  8.70964E-03  9.33254E-03
#           1.00000E-02  1.07152E-02  1.14815E-02  1.23027E-02  1.31826E-02
#           1.41254E-02  1.51356E-02  1.62181E-02  1.73780E-02  1.86209E-02
#           1.99526E-02  2.13796E-02  2.29087E-02  2.45471E-02  2.63027E-02
#           2.81838E-02  3.01995E-02  3.23594E-02  3.46737E-02  3.71535E-02
#           3.98107E-02  4.26580E-02  4.57088E-02  4.89779E-02  5.24807E-02
#           5.62341E-02  6.02560E-02  6.45654E-02  6.91831E-02  7.41310E-02
#           7.94328E-02  8.51138E-02  9.12011E-02  9.77237E-02  1.04713E-01
#           1.12202E-01  1.20226E-01  1.28825E-01  1.38038E-01  1.47911E-01
#           1.58489E-01  1.69824E-01  1.81970E-01  1.94984E-01  2.08930E-01
#           2.23872E-01  2.39883E-01  2.57040E-01  2.75423E-01  2.95121E-01
#           3.16228E-01  3.38844E-01  3.63078E-01  3.89045E-01  4.16869E-01
#           4.46684E-01  4.78630E-01  5.12861E-01  5.49541E-01  5.88844E-01
#           6.30957E-01  6.76083E-01  7.24436E-01  7.76247E-01  8.31764E-01
#           8.91251E-01  9.54993E-01  1.02329E+00  1.09648E+00  1.17490E+00
#           1.25893E+00  1.34896E+00  1.44544E+00  1.54882E+00  1.65959E+00
#           1.77828E+00  1.90546E+00  2.04174E+00  2.18776E+00  2.34423E+00
#           2.51189E+00  2.69153E+00  2.88403E+00  3.09030E+00  3.31131E+00
#           3.54813E+00  3.80189E+00  4.07380E+00  4.36516E+00  4.67735E+00
#           5.01187E+00  5.37032E+00  5.75440E+00  6.16595E+00  6.60693E+00
#           7.07946E+00  7.58578E+00  8.12831E+00  8.70964E+00  9.33254E+00
#           1.00000E+01
     axis =   eng           # axis of output
     file = deposit.out     # file name of output for the above axis
     part =  204Pb      63Cu       electron   positron   all      
# kf/name :  82000204   29000063   11         -11        0        
    y-txt = Response [cm^2]
   epsout =    1            # (D=0) generate eps file by ANGEL
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :         207 (  0)           0 (  0)         207 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   reg =    101

x: Deposit Energy [MeV]
y: Response [cm^2]
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(204Pb   ),hh0l   n y(63Cu    ),hh0dr  n y(electron),hh0ub  n y(positron),hh0mg  n y(all     ),hh0qrr n 
#  e-lower      e-upper      204Pb       r.err    63Cu        r.err    electron    r.err    positron    r.err    all         r.err 
   3.4674E-02   3.7154E-02   0.0000E+00  0.0000   0.0000E+00  0.0000   7.9834E-06  0.3536   0.0000E+00  0.0000   4.0915E-05  0.1562
   3.7154E-02   3.9811E-02   0.0000E+00  0.0000   0.0000E+00  0.0000   5.9875E-06  0.4082   0.0000E+00  0.0000   4.7900E-05  0.1443
   3.9811E-02   4.2658E-02   0.0000E+00  0.0000   0.0000E+00  0.0000   6.9855E-06  0.3780   0.0000E+00  0.0000   4.1913E-05  0.1543
   4.2658E-02   4.5709E-02   0.0000E+00  0.0000   0.0000E+00  0.0000   1.0977E-05  0.3015   0.0000E+00  0.0000   5.4886E-05  0.1348
   4.5709E-02   4.8978E-02   0.0000E+00  0.0000   0.0000E+00  0.0000   5.9875E-06  0.4082   0.0000E+00  0.0000   4.2911E-05  0.1525
   4.8978E-02   5.2481E-02   0.0000E+00  0.0000   0.0000E+00  0.0000   1.1975E-05  0.2887   0.0000E+00  0.0000   5.8878E-05  0.1302
   5.2481E-02   5.6234E-02   0.0000E+00  0.0000   0.0000E+00  0.0000   1.0977E-05  0.3015   0.0000E+00  0.0000   5.6882E-05  0.1325
   5.6234E-02   6.0256E-02   0.0000E+00  0.0000   0.0000E+00  0.0000   8.9813E-06  0.3333   0.0000E+00  0.0000   4.9896E-05  0.1414
   6.0256E-02   6.4565E-02   0.0000E+00  0.0000   0.0000E+00  0.0000   1.2973E-05  0.2773   0.0000E+00  0.0000   8.5821E-05  0.1078
   6.4565E-02   6.9183E-02   0.0000E+00  0.0000   0.0000E+00  0.0000   1.0977E-05  0.3015   0.0000E+00  0.0000   6.7859E-05  0.1213
   6.9183E-02   7.4131E-02   0.0000E+00  0.0000   0.0000E+00  0.0000   1.5967E-05  0.2500   0.0000E+00  0.0000   8.1830E-05  0.1104
   7.4131E-02   7.9433E-02   0.0000E+00  0.0000   0.0000E+00  0.0000   1.5619E-05  0.2509   0.0000E+00  0.0000   8.8815E-05  0.1060
   7.9433E-02   8.5114E-02   0.0000E+00  0.0000   0.0000E+00  0.0000   1.7109E-05  0.2390   0.0000E+00  0.0000   7.5842E-05  0.1147
   8.5114E-02   9.1201E-02   0.0000E+00  0.0000   0.0000E+00  0.0000   1.8961E-05  0.2294   0.0000E+00  0.0000   8.4824E-05  0.1085
   9.1201E-02   9.7724E-02   0.0000E+00  0.0000   0.0000E+00  0.0000   1.4886E-05  0.2583   0.0000E+00  0.0000   8.8815E-05  0.1060
   9.7724E-02   1.0471E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   1.7458E-05  0.2374   0.0000E+00  0.0000   1.0179E-04  0.0990
   1.0471E-01   1.1220E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   2.0861E-05  0.2183   0.0000E+00  0.0000   1.0378E-04  0.0981
   1.1220E-01   1.2023E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   2.2952E-05  0.2085   0.0000E+00  0.0000   1.0478E-04  0.0976
   1.2023E-01   1.2882E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   2.6944E-05  0.1924   0.0000E+00  0.0000   1.3173E-04  0.0870
   1.2882E-01   1.3804E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   3.1934E-05  0.1768   0.0000E+00  0.0000   1.4570E-04  0.0828
   1.3804E-01   1.4791E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   1.9924E-05  0.2236   0.0000E+00  0.0000   1.0279E-04  0.0985
   1.4791E-01   1.5849E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   2.5946E-05  0.1961   0.0000E+00  0.0000   1.4869E-04  0.0819
   1.5849E-01   1.6982E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   3.2932E-05  0.1741   0.0000E+00  0.0000   1.3871E-04  0.0848
   1.6982E-01   1.8197E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   2.7942E-05  0.1890   0.0000E+00  0.0000   1.3871E-04  0.0848
   1.8197E-01   1.9498E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   3.1934E-05  0.1768   0.0000E+00  0.0000   1.6566E-04  0.0776
   1.9498E-01   2.0893E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   2.9938E-05  0.1826   0.0000E+00  0.0000   1.5667E-04  0.0798
   2.0893E-01   2.2387E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   3.9917E-05  0.1581   9.9792E-07  1.0000   1.6566E-04  0.0776
   2.2387E-01   2.3988E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   4.0336E-05  0.1566   4.5712E-07  1.0000   1.7763E-04  0.0750
   2.3988E-01   2.5704E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   3.0454E-05  0.1803   9.9792E-07  1.0000   1.4570E-04  0.0828
   2.5704E-01   2.7542E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   3.2932E-05  0.1741   0.0000E+00  0.0000   1.6067E-04  0.0788
   2.7542E-01   2.9512E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   5.2848E-05  0.1374   0.0000E+00  0.0000   1.8761E-04  0.0729
   2.9512E-01   3.1623E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   5.3744E-05  0.1361   0.0000E+00  0.0000   1.6266E-04  0.0783
   3.1623E-01   3.3884E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   5.5559E-05  0.1337   0.0000E+00  0.0000   1.6067E-04  0.0788
   3.3884E-01   3.6308E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   3.8365E-05  0.1600   0.0000E+00  0.0000   1.2175E-04  0.0905
   3.6308E-01   3.8905E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   5.4723E-05  0.1349   0.0000E+00  0.0000   1.3372E-04  0.0864
   3.8905E-01   4.1687E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   3.6812E-05  0.1644   0.0000E+00  0.0000   1.0778E-04  0.0962
   4.1687E-01   4.4668E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   4.9772E-05  0.1414   0.0000E+00  0.0000   1.1776E-04  0.0921
   4.4668E-01   4.7863E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   3.9864E-05  0.1581   9.9792E-07  1.0000   9.0811E-05  0.1048
   4.7863E-01   5.1286E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   4.0704E-05  0.1556   1.4349E-06  0.7383   9.8795E-05  0.1005
   5.1286E-01   5.4954E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   3.6409E-05  0.1650   1.5411E-06  0.7372   6.4865E-05  0.1240
   5.4954E-01   5.8884E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   2.3563E-05  0.2032   1.4430E-06  0.7072   5.3888E-05  0.1361
   5.8884E-01   6.3096E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   2.8827E-05  0.1842   7.9097E-07  1.0000   4.1913E-05  0.1543
   6.3096E-01   6.7608E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   3.5556E-05  0.1664   6.6202E-07  1.0000   4.5905E-05  0.1474
   6.7608E-01   7.2444E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   2.3112E-05  0.2058   4.5748E-07  1.0000   3.4927E-05  0.1690
   7.2444E-01   7.7625E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   1.8065E-05  0.2344   9.9494E-07  1.0000   2.5946E-05  0.1961
   7.7625E-01   8.3176E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   1.2933E-05  0.2774   0.0000E+00  0.0000   1.4969E-05  0.2582
   8.3176E-01   8.9125E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   9.9571E-06  0.3162   9.9792E-07  1.0000   1.0977E-05  0.3015
   8.9125E-01   9.5499E-01   0.0000E+00  0.0000   0.0000E+00  0.0000   1.5969E-05  0.2500   1.7348E-06  0.7151   1.8961E-05  0.2294
   9.5499E-01   1.0233E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   8.9813E-06  0.3333   1.9958E-06  0.7071   1.2973E-05  0.2774
   1.0233E+00   1.0965E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   7.9834E-06  0.3536   0.0000E+00  0.0000   8.9813E-06  0.3333
   1.0965E+00   1.1749E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   1.6555E-05  0.2401   1.3277E-06  0.7141   1.7963E-05  0.2357
   1.1749E+00   1.2589E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   7.9834E-06  0.3536   0.0000E+00  0.0000   7.9834E-06  0.3536
   1.2589E+00   1.3490E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   1.0413E-05  0.3059   8.2673E-07  1.0000   1.0977E-05  0.3015
   1.3490E+00   1.4454E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   5.3694E-06  0.4076   9.2358E-07  0.7774   6.9855E-06  0.3780
   1.4454E+00   1.5488E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   5.9875E-06  0.4082   0.0000E+00  0.0000   5.9875E-06  0.4082
   1.5488E+00   1.6596E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   5.9875E-06  0.4082   0.0000E+00  0.0000   5.9875E-06  0.4082
   1.6596E+00   1.7783E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   2.9938E-06  0.5773   0.0000E+00  0.0000   3.9917E-06  0.5000
   1.7783E+00   1.9055E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   9.9792E-07  1.0000   0.0000E+00  0.0000   9.9792E-07  1.0000
   1.9055E+00   2.0417E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   2.0417E+00   2.1878E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   9.9792E-07  1.0000   0.0000E+00  0.0000   9.9792E-07  1.0000
   2.1878E+00   2.3442E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   9.9792E-07  1.0000   0.0000E+00  0.0000   9.9792E-07  1.0000
   2.3442E+00   2.5119E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   9.9792E-07  1.0000   0.0000E+00  0.0000   9.9792E-07  1.0000
   2.5119E+00   2.6915E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   6.5061E-07  1.0000   3.8576E-07  1.0000   9.9792E-07  1.0000
   2.6915E+00   2.8840E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   6.8531E-07  1.0000   4.2041E-07  1.0000   9.9792E-07  1.0000
   2.8840E+00   3.0903E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   3.0903E+00   3.3113E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   3.3113E+00   3.5481E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   3.5481E+00   3.8019E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   3.8019E+00   4.0738E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   4.0738E+00   4.3652E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   4.3652E+00   4.6774E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   4.6774E+00   5.0119E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   5.0119E+00   5.3703E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   5.3703E+00   5.7544E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   5.7544E+00   6.1660E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   9.9792E-07  1.0000
   6.1660E+00   6.6069E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   6.6069E+00   7.0795E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   7.0795E+00   7.5858E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   7.5858E+00   8.1283E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   8.1283E+00   8.7096E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   8.7096E+00   9.3325E+00   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000
   9.3325E+00   1.0000E+01   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000   0.0000E+00  0.0000

#   sum over                 0.0000E+00           0.0000E+00           1.4134E-03           1.9388E-05           5.1742E-03

'no. =  3,  reg  =    103'
msuc: {\huge Energy Deposition}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.17}
wt: s(0.7)
\vspace{-3}
   vol  &=&   1.0000E+00 [cm^3]
e:
 
# Information for Restart Calculation
# This calculation was newly started
# istdev =  1 # 1:Batch variance, 2:History variance
# resc2  = 1.00208000000000004E+03 # Total source weight or Total source weight / maxcas
# resc3  = 1.00000000000000000E+03 # Total history number or Total batch number
# maxcas =        1000 # History / Batch, only used for istdev=1
# rijklst=  85461988288409.0 # Next initial random number
